id,originalValue,adoptedValue,disposition,action,applicableSystems,modelOrComponent,unit,scope,direction,precision,density,conditions,source,auditDate,sourceAsOf,conclusion
"cmp.gb300.nvlink-backplane:specs.cableCount","null","null","not-found","retained","[""sys.gb300-nvl72""]","NVLink 铜背板","根","NVLink 铜背板 / cableCount；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","参考架构未公布背板内铜缆总数与总长度。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":null}","2026-09-12","2026-08","截至 2026-09-12，所查官方资料仍未提供可采纳的适用值；不能据此断言从未公开。 参考架构未公布背板内铜缆总数与总长度。"
"cmp.gb300.sn5610:specs.ports","64","64","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","OSFP 物理接口","NVIDIA Spectrum-X SN5610 以太网交换机 / ports；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","800G 物理连接器；breakout 后可为 128×400G 逻辑端口。","{""id"":""src.nvidia-sn5000-manual"",""url"":""https://networking-docs.nvidia.com/sn5000hw/introduction"",""localFile"":null,""locator"":""Introduction / SN5600 and SN5610""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.sn5610:specs.portSpeedGbs","800","800","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","Gb/s","NVIDIA Spectrum-X SN5610 以太网交换机 / portSpeedGbs；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-sn5000-manual"",""url"":""https://networking-docs.nvidia.com/sn5000hw/introduction"",""localFile"":null,""locator"":""Introduction / 64-port 800GbE""}","2026-09-12","2026-09","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.sn5610:specs.sfp28Ports","2","2","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","端口","NVIDIA Spectrum-X SN5610 以太网交换机 / sfp28Ports；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-hardware.html"",""localFile"":null,""locator"":""Networking Hardware，「The NVIDIA SN5610 adds two SFP28 ports and makes switch testing easier since the ports are in pairs.」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.sn5610:specs.roles","Compute (East/West)、Customer 与 Storage (North/South)、带内管理与存储","Compute (East/West)、Customer 与 Storage (North/South)、带内管理与存储","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","null","NVIDIA Spectrum-X SN5610 以太网交换机 / roles；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-hardware.html"",""localFile"":null,""locator"":""Networking Hardware，「to provide connectivity for Compute (East/West), Customer and Storage (North/South), in-band management, and storage in the Enterprise RA」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.sn5610:specs.modelNameConflict","官方两种写法并存：SN5610（64 × 800 Gbps）/ SN5600（128 端口 400 Gb/s）","官方两种写法并存：SN5610（64 × 800 Gbps）/ SN5600（128 端口 400 Gb/s）","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","null","NVIDIA Spectrum-X SN5610 以太网交换机 / modelNameConflict；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","★★ 这是参考架构自身的内部矛盾，本项目**两说并存、不做「修正」**（与 HGX RA 的同类处理一致）。本项目取 **SN5610** 作组件主值，理由有二：① Networking Hardware 是这份文档专门定义网络硬件的一章，SN5610 出现在那里并带完整端口规格；② Network Logical Architecture 自己的设计点正文三次描述为「64-port switch design」/「non-blocking using 64-port switches」，与 SN5610 的端口数一致、与 Table 5 的「128-port」不一致。⚠️ 但要如实告诉读者：**按出现次数 SN5600 更多**（Table 5 两行 + Appendix Table 11 两行），所以对外只说端口档位、不说死型号。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/appendix-node-configurations.html"",""localFile"":null,""locator"":""Networking Hardware，「The NVIDIA SN5610 switch both offer 64 total ports of 800 Gbps」；Network Logical Architecture Table 5，「Compute (East/West) Spine-Leaf Fabric | NVIDIA SN5600 128-port 400 Gb/s switches」（Appendix B Table 11 同样写「SN5600 Ethernet switch, compute core fabric」）""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.sn5610:specs.switchesPerRack","每机架 2 台（CPU 与存储）+ 最多 12 台（双平面 GPU 网）","每机架 2 台（CPU 与存储）+ 最多 12 台（双平面 GPU 网）","scope-conflict","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","null","NVIDIA Spectrum-X SN5610 以太网交换机 / switchesPerRack；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","★ 参考架构**是**给了每机架台数的（此前本项目误记为「未公布」）。注意官方在这句里用的型号写法是 SN5600，见 modelNameConflict。「up to 12」是上限措辞，实际台数随 SU 规模与端口填充率变化——按 SU 的口径见 switchCountBySu。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/network-logical-architecture.html"",""localFile"":null,""locator"":""Network Logical Architecture 节 2 Racks, 36 Trays with 144 Blackwell Ultra GPUs，「Each rack requires 2x SN5600 switches for CPU and storage connectivity and up to 12x SN5600 switches for the dual-plane GPU network」""}","2026-09-12","2026-08","原始资料存在配置、数量或范围差异；保留出处供对照，不作为已确认的统一配置。 ★ 参考架构**是**给了每机架台数的（此前本项目误记为「未公布」）。注意官方在这句里用的型号写法是 SN5600，见 modelNameConflict。「up to 12」是上限措辞，实际台数随 SU 规模与端口填充率变化——按 SU 的口径见 switchCountBySu。"
"cmp.gb300.sn5610:specs.switchCountBySu","计算网（双平面合计）2 SU：8 leaf + 4 spine；4 SU：16 + 8；8 SU：32 + 12。汇聚网 2 SU：2 leaf（无 spine）；4 SU：4 + 2；8 SU：7 + 4","计算网（双平面合计）2 SU：8 leaf + 4 spine；4 SU：16 + 8；8 SU：32 + 12。汇聚网 2 SU：2 leaf（无 spine）；4 SU：4 + 2；8 SU：7 + 4","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA Spectrum-X SN5610 以太网交换机","null","NVIDIA Spectrum-X SN5610 以太网交换机 / switchCountBySu；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","★ Table 6/7 的「Nodes」是**托盘数**（36 / 72 / 144），对应 2 / 4 / 8 个 SU（机架），即 144 / 288 / 576 张 GPU。⚠️ Appendix B Table 11 是另一套按 1~8 SU 逐列的口径：compute core fabric 12/12/24/24/32/32/44/44、converged core fabric 2/2/5/6/9/10/11/11——与 Table 6/7 **不是同一个切分**（Table 11 含核心层，且逐 SU 给值），两表并存，本项目两处都登记不互推。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/network-logical-architecture.html"",""localFile"":null,""locator"":""Network Logical Architecture 节 Table 6（Nodes 36/72/144 行「Leaf | 8 / 16 / 32」「Spine | 4 / 8 / 12」）与 Table 7（Nodes 36/72/144 行「Leaf | 2 / 4 / 7」「Spine | N/A / 2 / 4」）""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.mezzanine-board:specs.boardsPerTray","2","2","reviewed","retained","[""sys.gb300-nvl72""]","ConnectX-8 夹层网卡板（Mezzanine Board）","个","ConnectX-8 夹层网卡板（Mezzanine Board） / boardsPerTray；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":""System Hardware & Components Table 1，「NVIDIA ConnectX-8 Mezzanine Boards, with 2 ConnectX-8 network adapters each | 2」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.mezzanine-board:specs.nicsPerBoard","2","2","reviewed","retained","[""sys.gb300-nvl72""]","ConnectX-8 夹层网卡板（Mezzanine Board）","个","ConnectX-8 夹层网卡板（Mezzanine Board） / nicsPerBoard；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":""System Hardware & Components Table 1，「with 2 ConnectX-8 network adapters each」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.mezzanine-board:specs.cpuPairing","每颗 Grace CPU 配一块夹层板","每颗 Grace CPU 配一块夹层板","reviewed","retained","[""sys.gb300-nvl72""]","ConnectX-8 夹层网卡板（Mezzanine Board）","null","ConnectX-8 夹层网卡板（Mezzanine Board） / cpuPairing；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":""System Hardware & Components，「each CPU is paired with a NVIDIA ConnectX-8 Mezzanine Board」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.connectx-8:specs.bandwidthGbs","800","800","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA ConnectX-8 SuperNIC","Gb/s","NVIDIA ConnectX-8 SuperNIC / bandwidthGbs；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":""Compute (Node East/West) Ethernet Networking，「Each ConnectX-8 SuperNIC offers up to 800 Gb/s」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.connectx-8:specs.gpuToNicRatio","1:1","1:1","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA ConnectX-8 SuperNIC","null","NVIDIA ConnectX-8 SuperNIC / gpuToNicRatio；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":""Compute (Node East/West) Ethernet Networking，「maintaining a 1:1 GPU-to-NIC ratio」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.connectx-8:specs.nicsPerTray","4","4","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA ConnectX-8 SuperNIC","个","NVIDIA ConnectX-8 SuperNIC / nicsPerTray；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/components.html"",""localFile"":null,""locator"":""Compute (Node East/West) Ethernet Networking，「Each tray within the GB300 NVL72 rack has four dual-port ConnectX-8 SuperNICs」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
"cmp.gb300.connectx-8:specs.dualPlaneSplit","800 Gb/s 拆成 2×400 Gb/s，两个接口分别连到不同 leaf 交换机","800 Gb/s 拆成 2×400 Gb/s，两个接口分别连到不同 leaf 交换机","reviewed","retained","[""sys.gb300-nvl72""]","NVIDIA ConnectX-8 SuperNIC","null","NVIDIA ConnectX-8 SuperNIC / dualPlaneSplit；适用范围见限定条件与来源位置","not specified / not applicable","not applicable / unspecified","not applicable / unspecified","⚠️ locator 是原文**两句相邻的完整句**，用「＋」分隔——不要把它们合并改写成一句。","{""id"":""src.nvidia-nvl72-ra"",""url"":""https://docs.nvidia.com/enterprise-reference-architectures/nvl72-ai-factory/latest/networking-physical-topologies.html"",""localFile"":null,""locator"":""Networking Physical Topologies 节 Dual Plane Topology，「With each GPU generating 800 Gb/s bandwidth through the ConnectX-8 SuperNICs, dual plane topology involves breaking the interface to 2x400 Gb/s interfaces.」＋「Every such interface is then connected to a different leaf switch, and every such leaf switch is part of an independent fabric that scales to 1024 interfaces of 400 Gb/s as part of this reference architecture.」""}","2026-09-12","2026-08","已按所列官方位置核验并采纳；限定条件随值展示。"
